0,0,0,0,0,0,0
17774,255,0,0,0,0,0
19885,0,255,0,0,0,0
21959,0,0,255,0,0,0
24175,0,0,0,255,0,0
26294,0,0,0,0,255,0
28400,0,0,0,0,0,255
30532,0,0,0,0,255,0
31320,0,0,0,255,0,0
32150,0,0,255,0,0,0
33216,0,255,0,0,0,0
34211,0,0,0,0,0,0
35000,0,0,0,0,0,0
35079,255,255,0,0,0,0
35498,0,0,255,255,0,0
35920,0,0,0,0,255,255
36330,0,0,0,0,0,0
37746,255,255,0,0,0,0
37160,0,0,255,255,0,0
37590,0,0,0,0,255,255
38006,0,0,0,0,0,0
38443,255,0,0,0,0,255
38524,0,255,0,0,0,0
38564,0,0,0,0,0,0
38605,0,0,255,0,0,0
38645,0,0,0,0,0,0
38686,0,0,0,255,0,0
38726,0,0,0,0,0,0
38767,0,0,0,0,255,0
38676,0,0,0,0,0,0
38797,0,0,0,0,0,0
38837,0,0,0,0,0,0
38852,255,0,0,0,0,0
38933,0,255,0,0,0,255
38974,0,0,0,0,0,0
39013,0,0,255,0,0,0
39053,0,0,0,0,0,0
39094,0,0,0,255,0,0
39134,0,0,0,0,0,0
39175,0,0,0,0,255,0
39215,0,0,0,0,0,0
39256,0,0,0,0,0,0
39268,255,0,0,0,0,255
39337,0,255,0,0,0,0
39377,0,0,0,0,0,0
39418,0,0,255,0,0,0
39458,0,0,0,0,0,0
39499,0,0,0,255,0,0
39539,0,0,0,0,0,0
39580,0,0,0,0,255,0
39620,0,0,0,0,0,0
39661,0,0,0,0,0,0
39690,255,0,0,0,0,255
39742,0,255,0,0,0,0
39782,0,0,0,0,0,0
39823,0,0,255,0,0,0
39863,0,0,0,0,0,0
39904,0,0,0,255,0,0
39944,0,0,0,0,0,0
39985,0,0,0,0,255,0
40025,0,0,0,0,0,0
40065,0,0,0,0,0,0
40112,255,0,0,0,0,255
40146,0,255,0,0,0,0
40186,0,0,0,0,0,0
40227,0,0,255,0,0,0
40267,0,0,0,0,0,0
40308,0,0,0,255,0,0
40348,0,0,0,0,0,0
40388,0,0,0,0,255,0
40428,0,0,0,0,0,0
40469,0,0,0,0,0,0
40524,255,0,0,0,0,255
40605,0,255,0,0,0,0
40645,0,0,0,0,0,0
40686,0,0,255,0,0,0
40726,0,0,0,0,0,0
40767,0,0,0,255,0,0
40807,0,0,0,0,0,0
40848,0,0,0,0,255,0
40888,0,0,0,0,0,0
40928,0,0,0,0,0,0
40942,255,0,0,0,0,255
41000,0,0,0,0,0,0
41022,0,255,0,0,0,0
41062,0,0,0,0,0,0
41102,0,0,255,0,0,0
41142,0,0,0,0,0,0
41182,0,0,0,255,0,0
41222,0,0,0,0,0,0
41262,0,0,0,0,255,0
41302,0,0,0,0,0,0
41342,0,0,0,0,0,0
41372,255,0,0,0,0,255
41452,0,255,0,0,0,0
41492,0,0,0,0,0,0
41532,0,0,255,0,0,0
41572,0,0,0,0,0,0
41612,0,0,0,255,0,0
41652,0,0,0,0,0,0
41692,0,0,0,0,255,0
41732,0,0,0,0,0,0
41772,0,0,0,0,0,0
41802,255,0,0,0,0,255
41882,0,255,0,0,0,0
41922,0,0,0,0,0,0
41962,0,0,255,0,0,0
42002,0,0,0,0,0,0
42042,0,0,0,255,0,0
42082,0,0,0,0,0,0
42122,0,0,0,0,255,0
42162,0,0,0,0,0,0
42202,0,0,0,0,0,0
42232,255,0,0,0,0,255
42312,0,255,0,0,0,0
42352,0,0,0,0,0,0
42392,0,0,255,0,0,0
42432,0,0,0,0,0,0
42472,0,0,0,255,0,0
42512,0,0,0,0,0,0
42552,0,0,0,0,255,0
42592,0,0,0,0,0,0
42632,0,0,0,0,0,0
42622,255,0,0,0,0,255
42702,0,255,0,0,0,0
42742,0,0,0,0,0,0
42782,0,0,255,0,0,0
42822,0,0,0,0,0,0
42862,0,0,0,255,0,0
42902,0,0,0,0,0,0
42942,0,0,0,0,255,0
42982,0,0,0,0,0,0
43022,0,0,0,0,0,0
43052,255,0,0,0,0,255
43132,0,255,0,0,0,0
43172,0,0,0,0,0,0
43212,0,0,255,0,0,0
43252,0,0,0,0,0,0
43292,0,0,0,255,0,0
43332,0,0,0,0,0,0
43372,0,0,0,0,255,0
43052,0,0,0,0,0,0
43092,0,0,0,0,0,0
43132,0,0,0,0,0,0
43162,255,0,0,0,0,255
43242,0,255,0,0,0,0
43282,0,0,0,0,0,0
43322,0,0,255,0,0,0
43362,0,0,0,0,0,0
43402,0,0,0,255,0,0
43442,0,0,0,0,0,0
43482,0,0,0,0,255,0
43522,0,0,0,0,0,0
43562,0,0,0,0,0,0
43734,255,255,255,255,255,255
44042,0,0,0,0,0,0
44179,255,255,255,255,255,255
44420,0,0,0,0,0,0
44595,255,255,255,255,255,255
