0,0,0,0,0,0,0
0 ,0,0,0,0,0,0
1226 ,255,0,0,0,0,0
2207 ,0,0,255,0,0,0
2534 ,0,0,0,0,0,0
2561 ,0,0,0,255,0,255
2697 ,255,255,0,0,0,0
3160 ,0,0,0,0,0,0
3542 ,0,0,0,0,0,0
4005 ,0,0,0,0,255,0
4141 ,0,0,0,0,0,0
4577 ,255,0,0,0,0,0
5659 ,0,0,255,0,0,0
4768 ,0,0,0,0,0,0
4958 ,255,255,0,255,255,0
5095 ,0,0,0,0,0,0
5204 ,255,255,255,255,255,0
5394 ,0,0,0,0,0,255
5530 ,0,0,0,0,0,0
5585 ,0,0,0,0,0,0
5612 ,0,0,0,0,0,0
5776 ,0,0,0,0,0,0
5885 ,0,0,0,0,0,0
6239 ,255,255,255,255,255,0
6539 ,0,0,0,0,0,0
8854 ,0,0,0,0,255,0
9045 ,0,0,0,255,0,0
9181 ,0,0,255,0,0,0
9372 ,0,255,0,0,0,0
9426 ,255,0,0,0,0,255
12096 ,0,0,0,0,0,0
12260 ,0,0,0,0,0,0
12396 ,0,0,0,0,0,0
12559 ,0,0,0,0,0,0
12723 ,0,0,0,0,0,0
13159 ,255,0,255,0,255,0
13458 ,0,255,0,255,0,0
13462 ,0,0,0,0,255,0
13704 ,0,0,0,0,0,0
14112 ,0,0,0,0,0,0
14358 ,0,0,0,0,0,0
14946 ,0,0,255,0,0,0
15144 ,0,255,0,255,0,255
16113 ,255,0,0,0,255,0
16541 ,0,0,255,0,0,0
16655 ,0,255,0,255,0,0
16754 ,0,0,255,0,0,0
16899 ,0,255,0,255,0,0
17113 ,0,0,0,0,0,0
17151 ,0,0,0,0,0,0
17662 ,0,255,0,255,0,255
18494 ,0,0,0,0,0,0
19203 ,255,0,0,0,255,255
20073 ,0,0,0,0,0,0
20432 ,0,0,255,0,0,255
20836 ,0,0,0,0,0,255
21828 ,0,0,0,0,0,0
22072 ,0,0,0,0,0,0
22995 ,0,0,0,0,0,0
23132 ,0,0,0,0,0,255
24246 ,0,0,255,0,0,0
25078 ,0,0,0,0,0,0
25436 ,0,255,0,255,0,0
25696 ,255,0,0,0,255,0
25932 ,0,0,0,0,0,0
26550 ,0,0,0,0,0,0
26718 ,255,255,255,255,255,0
27191 ,0,0,0,0,0,0
27626 ,255,255,255,255,255,0
28168 ,0,0,0,0,0,0
28610 ,255,255,255,255,255,0
29068 ,0,0,0,0,0,0
29549 ,255,255,255,255,255,0
29976 ,0,0,0,0,0,0
30441 ,255,255,255,255,255,0
31059 ,0,0,0,0,0,0
31654 ,0,0,0,0,0,255
33318 ,0,0,0,0,0,0
34622 ,0,255,0,255,0,0
35561 ,0,0,0,0,0,255
36331 ,255,0,0,0,255,0
38269 ,0,0,255,0,0,0
39062 ,0,0,0,0,0,255
40489 ,0,0,0,0,0,0
41878 ,0,0,0,0,0,0
42839 ,0,0,0,0,0,0
43953 ,0,0,0,0,0,0
44472 ,0,0,255,0,0,255
44724 ,0,0,0,0,0,0
45135 ,0,0,0,0,0,255
45837 ,0,0,0,0,0,0
46798 ,0,0,255,0,0,0
47554 ,0,255,0,255,0,0
48140 ,0,0,0,0,0,255
48678 ,0,0,0,0,0,0
48964 ,0,0,0,0,0,255
49121 ,255,255,255,255,255,0
49652 ,0,0,0,0,0,0
50026 ,255,255,255,255,255,0
50496 ,0,0,0,0,0,0
50953 ,255,255,255,255,255,0
51423 ,0,0,0,0,0,0
51879 ,255,255,255,255,255,0
52431 ,0,0,0,0,0,0
52785 ,255,255,255,255,255,0
53309 ,0,0,0,0,0,0
53684 ,0,0,0,0,0,255
54917 ,0,0,0,0,0,0
56354 ,255,0,0,0,0,0
56735 ,0,0,0,0,0,255
57641 ,0,255,0,0,0,0
58275 ,0,0,255,255,0,0
59528 ,0,0,0,0,255,0
60093 ,0,0,0,0,0,255
60747 ,0,0,0,0,0,0
61026 ,255,0,0,0,0,0
61176 ,0,255,0,0,0,0
61326 ,0,0,255,0,0,0
61476 ,0,0,0,255,0,0
61585 ,0,0,0,0,255,0
61762 ,0,0,0,0,0,0
61905 ,0,0,0,0,0,0
62007 ,0,0,0,0,0,0
62150 ,0,0,0,0,0,0
62286 ,0,0,0,0,0,0
63894 ,0,0,0,0,0,0
64072 ,0,0,255,0,0,0
65034 ,0,0,0,0,0,255
65929 ,255,0,0,0,0,0
65940 ,0,255,0,0,0,0
65951 ,0,0,255,0,0,0
65962 ,0,0,0,255,0,0
65973 ,0,0,0,0,255,0
65984 ,0,0,0,255,0,0
65995 ,0,0,255,0,0,0
66006 ,0,255,0,0,0,0
66017 ,255,0,0,0,0,0
66028 ,0,0,0,0,0,0
66431 ,255,0,0,0,255,0
66574 ,0,255,0,255,0,0
66781 ,0,0,255,0,0,0
67513 ,255,0,0,0,0,0
67688 ,0,0,0,0,255,0
67808 ,0,255,0,0,0,0
68201 ,0,0,0,255,0,0
68430 ,0,0,255,0,0,0
68758 ,0,0,0,0,0,255
69261 ,0,0,0,0,0,0
69492 ,0,0,0,0,0,0
69717 ,255,0,255,0,255,0
70181 ,0,255,0,255,0,0
70555 ,0,0,0,0,0,0
70820 ,0,255,0,255,0,0
71283 ,0,0,0,0,0,0
71617 ,255,0,0,0,0,0
72523 ,0,0,0,0,0,255
73156 ,0,255,0,0,0,0
73477 ,0,0,0,255,0,0
74832 ,0,0,255,0,255,0
75983 ,0,0,0,0,0,0
76324 ,0,0,255,0,0,255
76787 ,0,0,0,0,0,0
76786 ,0,0,0,0,0,0
77257 ,0,0,255,0,0,255
77876 ,0,0,0,0,0,0
78360 ,0,0,0,0,0,0
78837 ,255,255,255,255,255,0
79307 ,0,0,0,0,0,0
79763 ,255,255,255,255,255,0
80219 ,0,0,0,0,0,0
80662 ,255,255,255,255,255,0
81173 ,0,0,0,0,0,0
81582 ,255,255,255,255,255,0
82058 ,0,0,0,0,0,0
82481 ,255,255,255,255,255,0
83019 ,0,0,0,0,0,0
83666 ,0,0,0,0,0,255
84313 ,0,0,0,0,0,0
84435 ,255,0,0,0,0,0
84504 ,0,255,0,0,0,0
84565 ,0,0,0,0,0,0
84619 ,0,0,255,0,0,0
84660 ,0,0,0,255,0,0
84715 ,0,0,0,0,255,0
84769 ,0,0,0,255,0,0
84824 ,0,0,255,0,0,0
84871 ,0,255,0,0,0,0
84939 ,255,0,0,0,0,0
84987 ,0,255,0,0,0,0
85035 ,0,0,0,255,0,0
85069 ,0,0,0,0,255,0
85212 ,0,0,0,0,0,0
85532 ,0,0,255,0,0,0
85982 ,255,0,0,0,0,0
86302 ,0,0,0,0,0,255
87337 ,0,255,0,0,0,0
87963 ,0,255,0,0,0,0
88863 ,0,0,255,0,0,0
89101 ,0,0,0,255,0,0
89380 ,0,0,0,0,255,0
89864 ,0,0,0,0,0,255
90402 ,0,0,0,0,0,0
90715 ,0,0,0,0,0,0
91171 ,255,255,255,0,0,0
91621 ,0,0,0,255,255,0
92547 ,0,0,0,0,0,0
92738 ,0,0,0,0,0,0
92867 ,0,0,0,0,0,0
93147 ,0,0,0,0,0,0
93753 ,0,0,255,0,0,0
94727 ,0,0,0,0,0,255
95163 ,0,0,0,0,255,0
95633 ,0,0,0,255,0,0
96777 ,0,255,0,0,0,0
