0,0,0,0,0,0,0
602,255,255,255,255,255,0
954,0,0,0,0,0,0
1204,0,0,0,0,0,0
1504,0,0,0,0,0,0
1804,0,0,0,0,0,0
2772,255,255,255,255,0,0
3300,0,0,0,0,0,0
3581,0,0,0,0,0,0
3861,0,0,0,0,0,0
4142,0,0,0,0,0,0
5100,0,255,255,255,255,0
5595,0,0,0,0,0,0
5875,0,0,0,0,0,0
6145,0,0,0,0,0,0
6425,0,0,0,0,0,0
7619,0,0,0,0,0,255
7889,255,0,0,0,0,0
8159,0,0,0,0,255,0
8470,0,255,0,0,0,0
8760,0,0,0,255,0,0
9716,0,0,0,0,0,0
9966,255,0,0,0,0,0
10216,0,255,0,0,0,0
10466,0,0,255,0,0,0
10716,0,0,0,255,0,0
10966,0,0,0,0,255,0
11216,255,0,0,0,0,0
11466,0,255,0,0,0,0
11716,0,0,255,0,0,0
11966,0,0,0,255,0,0
12216,0,0,0,0,255,0
12466,255,0,0,0,0,0
12716,0,255,0,0,0,0
12966,0,0,255,0,0,0
13216,0,0,0,255,0,0
13466,0,0,0,0,255,0
13716,255,0,0,0,0,0
13966,0,255,0,0,0,0
14216,0,0,255,0,0,0
14466,0,0,0,255,0,0
14716,0,0,0,0,255,0
14966,255,0,0,0,0,0
15216,0,255,0,0,0,0
15466,0,0,255,0,0,0
15716,0,0,0,255,0,0
15966,0,0,0,0,255,0
16216,255,0,0,0,0,0
16466,0,255,0,0,0,0
16716,0,0,255,0,0,0
16966,0,0,0,255,0,0
17216,0,0,0,0,255,0
17466,255,0,0,0,0,0
17716,0,255,0,0,0,0
17966,0,0,255,255,255,0
18600,0,0,0,0,0,255
19224,255,255,255,255,255,0
19325,0,0,0,0,0,0
19868,255,255,255,255,255,255
19968,0,0,0,0,0,0
20408,255,255,255,255,255,255
20508,0,0,0,0,0,0
21010,255,255,255,255,255,255
21110,0,0,0,0,0,0
21550,255,255,255,255,255,255
21650,0,0,0,0,0,0
21900,255,255,255,255,255,255
22000,0,0,0,0,0,0
22172,255,255,255,255,255,255
22272,0,0,0,0,0,0
22463,255,255,255,255,255,255
22563,0,0,0,0,0,0
22733,255,255,255,255,255,255
23376,0,0,0,0,0,0
23937,255,0,0,0,255,0
24248,0,255,0,255,0,0
24518,0,0,255,0,0,0
25100,0,0,0,0,0,0
25390,0,0,0,0,0,0
25660,0,0,0,0,0,0
26221,0,0,0,0,255,0
26553,0,0,0,255,0,0
26823,0,0,255,0,0,0
27155,0,255,0,0,0,0
27425,255,0,0,0,0,0
27757,0,0,0,0,0,0
28048,255,255,255,255,255,255
28297,0,0,0,0,0,0
28650,255,0,0,0,0,0
28750,0,0,0,0,0,0
28920,0,255,0,0,0,0
29020,0,0,0,0,0,0
29252,0,0,255,0,0,0
29352,0,0,0,0,0,0
29812,0,0,0,0,255,0
29912,0,0,0,0,0,0
30124,0,0,0,255,0,0
30224,0,0,0,0,0,0
30373,0,0,255,0,0,0
30473,0,0,0,0,0,0
30954,255,0,0,0,0,0
31054,0,0,0,0,0,0
31265,0,255,0,0,0,0
31365,0,0,0,0,0,0
31515,0,0,255,0,0,0
31615,0,0,0,0,0,0
31868,0,0,0,255,0,0
31968,0,0,0,0,0,0
32158,0,0,0,0,255,0
32258,0,0,0,0,0,0
32860,0,0,0,0,0,255
32960,0,0,0,0,0,0
33279,255,255,0,0,0,0
33379,0,0,0,0,0,0
33632,0,0,0,255,255,0
33732,0,0,0,0,0,0
33923,0,0,255,0,0,255
34023,0,0,0,0,0,0
34525,255,255,255,255,255,0
34625,0,0,0,0,0,0
35106,255,255,255,255,255,0
35206,255,0,0,0,0,0
35306,0,0,0,0,0,0
35406,0,255,0,0,0,0
35506,0,0,255,0,0,0
35606,0,0,0,255,0,0
35706,0,0,0,0,255,0
35806,255,0,0,0,0,0
35906,0,255,0,0,0,0
36006,0,0,255,0,0,0
36106,0,0,0,255,0,0
36206,0,0,0,0,255,0
36306,255,0,0,0,0,0
36406,0,255,0,0,0,0
36506,0,0,255,0,0,0
36606,0,0,0,255,0,0
36706,0,0,0,0,255,0
36806,255,0,0,0,0,0
