0,0,0,0,0,0,0
1200,255,255,255,255,255,0
1900,0,0,0,0,0,0
2000,0,0,0,0,255,0
2300,0,0,0,255,0,0
2350,0,0,0,0,0,0
2600,0,0,255,0,0,0
2650,0,0,0,0,0,0
2900,0,255,0,0,0,0
2950,0,0,0,0,0,0
3200,255,0,0,0,0,0
3250,0,0,0,0,0,0
3500,0,255,255,255,255,0
4200,0,0,0,0,0,0
4350,255,0,0,0,0,0
4650,0,255,0,0,0,0
4700,0,0,0,0,0,0
4950,0,0,255,0,0,0
5000,0,0,0,0,0,0
5250,0,0,0,255,0,0
5300,0,0,0,0,0,0
5550,0,0,0,0,255,0
5600,0,0,0,0,0,0
5850,255,255,255,255,0,0
6550,0,0,0,0,0,0
6700,0,0,0,0,255,0
7000,0,0,0,255,0,0
7050,0,0,0,0,0,0
7300,0,0,255,0,0,0
7350,0,0,0,0,0,0
7600,0,255,0,0,0,0
7650,0,0,0,0,0,0
7900,255,0,0,0,0,0
7950,0,0,0,0,0,0
8200,0,255,255,255,255,0
8900,0,0,0,0,0,0
9050,255,0,0,0,0,0
9350,0,255,0,0,0,0
9400,0,0,0,0,0,0
9650,0,0,255,0,0,0
9700,0,0,0,0,0,0
9950,0,0,0,255,0,0
10000,0,0,0,0,0,0
10250,0,0,0,0,255,0
10300,0,0,0,0,0,0
10550,0,0,0,0,0,0
10580,255,0,0,0,0,0
11180,0,0,0,0,255,0
11780,0,255,0,0,0,0
12530,0,0,0,255,0,0
13030,0,0,255,0,0,0
13530,0,0,0,0,0,0
14030,255,255,255,255,255,0
14455,0,0,0,0,0,255
14880,0,0,0,0,0,0
15305,255,0,0,0,255,0
15505,0,0,0,0,0,0
15900,0,255,0,255,0,0
16100,0,0,0,0,0,0
16500,0,0,255,0,0,0
16700,0,0,0,0,0,0
17000,0,0,0,0,0,255
17300,0,0,0,0,0,0
17600,255,0,0,0,255,0
17800,0,0,0,0,0,0
18180,0,255,0,255,0,0
18380,0,0,0,0,0,0
18800,0,0,255,0,0,0
18900,255,0,0,0,0,0
19000,0,255,0,0,0,0
19100,0,0,0,0,0,0
19200,255,0,0,0,0,0
19300,0,255,0,0,0,0
19400,255,0,0,0,0,0
19500,0,0,0,0,0,0
19600,0,255,0,0,0,0
19700,255,0,0,0,0,0
19800,0,0,0,0,0,0
20000,0,0,0,0,0,255
